experiment,method,query_mode,model_key,index_file,map_key,item_type,query,gold_ids,pred_ids_topk,hit,hit_rank,recall,mrr,ndcg,k,error_type,error_message
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какой ток проходит через нейтральный провод при отсутствии нагрузки?,L17_p60,L23_p88|L19_p23|L23_p79|L19_p24|L28_p10|L32_p74|L32_p89|L04_p16|L41_p1|L25_p55,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L12_p34|L12_p35_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое комплексное сопротивление катушки индуктивности можно рассчитать по формуле (5) при частоте тока 50 Гц, если известно, что индуктивность катушки равна 0.1 мГн?",L04_p35_img1|L04_p35,L27_p18|L26_p43|L25_p76|L35_p44|L35_p37|L04_p42|L25_p47|L04_p94|L19_p52|L04_p114,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,"Какое значение тока проходит через элемент, обозначенный как I?",L31_p82|L31_p82_img0,L03_p6|L43_p49|L39_p74|L23_p90|L35_p37|L23_p29|L25_p44|L13_p35|L24_p15|L29_p65,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены последовательно и параллельно в этой схеме?,L24_p70|L24_p71_img0,L28_p55|L30_p41|L20_p5|L39_p77|L31_p1|L04_p53|L30_p35|L04_p65|L04_p73|L04_p89,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какой метод анализа используется для расчета нелинейных цепей, когда требуется наиболее точный и полный анализ?",L34_p8,L38_p0|L35_p28|L22_p45|L30_p23|L31_p5|L34_p15|L34_p1|L34_p0|L30_p25|L35_p35,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое значение имеет сопротивление R3 в данной электрической схеме, если известно, что R1 = 2 Ом, R2 = 4 Ом, и суммарное сопротивление всех ветвей равно 9 Ом?",L09_p23_img4|L09_p23,L19_p36|L27_p38|L10_p26|L27_p39|L26_p8|L11_p26|L32_p105|L11_p28|L31_p81|L37_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какая из ламп в схеме с прямым чередованием фаз источника будет гореть ярче?,L17_p49,L34_p0|L29_p65|L05_p3|L26_p41|L33_p67|L32_p75|L23_p29|L13_p37|L11_p38|L20_p64,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Как часто повторяется переходный процесс в линии передачи энергии?,L42_p43,L42_p30|L26_p14|L28_p40|L25_p44|L28_p60|L28_p47|L42_p15|L28_p58|L26_p0|L24_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие параметры используются для описания электромагнитных волн?,L40_p20,L01_p0|L43_p19|L29_p18|L32_p33|L40_p22|L43_p41|L15_p31|L40_p1|L43_p8|L30_p11,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какие дополнительные схемы соединения используются в электротехнике, помимо 'звезда-звезда' и 'треугольник-треугольник'?",L16_p44,L09_p47|L18_p1|L09_p45|L34_p0|L09_p48|L01_p35|L34_p7|L23_p70|L30_p23|L28_p35,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Как изменится момент в цепи после коммутации, если известно, что R1 = 2 Ом, i2(0) = 3 А, i3(0) = 4 А, R3 = 5 Ом и uC(0) = 10 В?",L24_p56_img0|L24_p55,L38_p20|L26_p41|L26_p14|L39_p74|L39_p30|L25_p44|L36_p64|L34_p0|L40_p0|L24_p44,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L28_p30|L28_p30_img2,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какую матрицу можно использовать для описания нелинейных резистивных элементов в системе электрических цепей?,L39_p23,L30_p11|L34_p7|L34_p0|L30_p9|L30_p23|L22_p45|L23_p18|L11_p28|L22_p4|L01_p17,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L13_p13_img0|L13_p13,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой электрической схеме?,L07_p58_img0|L07_p57,L32_p99|L28_p55|L26_p41|L02_p0|L13_p37|L10_p37|L30_p41|L01_p0|L10_p0|L18_p58,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое утверждение верно для узла в электрической цепи?,L27_p43,L26_p41|L02_p0|L32_p99|L01_p2|L12_p44|L13_p4|L08_p3|L23_p68|L04_p34|L09_p29,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L14_p22|L14_p23_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Как изменится выражение \(\dot{U}_{AN} + \dot{U}_{BN} + \dot{U}_{CN} = 0\) при отключении нейтрального провода в симметричной трехфазной системе с учетом того, что нейтральный провод имеет нулевое сопротивление?",L17_p47_img4|L17_p47,L18_p24|L23_p79|L28_p36|L19_p24|L19_p36|L23_p71|L19_p23|L18_p30|L18_p64|L23_p81,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены последовательно и параллельно в этой схеме?,L19_p51_img0|L19_p50,L28_p55|L30_p41|L20_p5|L39_p77|L31_p1|L04_p53|L30_p35|L04_p65|L04_p73|L04_p89,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое значение имеет симметрия в двухфазной системе Тесла для энергетики?,L16_p16,L18_p40|L18_p41|L20_p63|L19_p18|L07_p45|L07_p46|L20_p73|L18_p62|L18_p30|L19_p32,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены между собой на этой схеме?,L27_p59_img0|L27_p59,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L29_p43|L02_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Как можно использовать правило Лопиталя для решения задачи определения предела функции в электротехнике?,L27_p85,L23_p90|L41_p39|L18_p55|L20_p63|L32_p107|L25_p63|L28_p60|L28_p47|L35_p37|L25_p44,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L07_p22_img0|L07_p22,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какое значение используется для описания переменного тока в электротехнике?,L22_p21,L03_p14|L34_p0|L25_p74|L03_p2|L34_p7|L25_p6|L07_p51|L03_p1|L25_p44|L01_p36,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"На рисунке изображена характеристика нагрузки (HP) и ее аппроксимация прямыми линиями. Какой из следующих утверждений верно относительно работы нагрузки в режиме, соответствующем точке 2 на графике?",L36_p3|L36_p4_img0,L37_p66|L01_p42|L20_p5|L08_p7|L38_p64|L34_p47|L23_p34|L39_p77|L30_p30|L18_p4,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L33_p35|L33_p35_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены между собой в этой схеме?,L13_p13_img1|L13_p13,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L02_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какие законы электротехники можно использовать для решения задачи, если исключить некорректные коммутации?",L24_p41,L24_p53|L06_p0|L07_p46|L30_p23|L05_p34|L30_p24|L23_p90|L32_p75|L19_p18|L24_p31,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в данной электрической схеме?,L43_p37_img0|L43_p36,L32_p99|L28_p55|L26_p41|L02_p0|L10_p37|L13_p37|L30_p41|L10_p0|L18_p58|L01_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какое значение имеет сопротивление R1 в цепи на рисунке 2,а?",L39_p33,L27_p38|L26_p8|L37_p74|L25_p13|L04_p19|L30_p28|L08_p3|L26_p0|L04_p102|L19_p36,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое комплексное сопротивление катушки индуктивности будет иметь при частоте тока 50 Гц, если индуктивность катушки равна 0.1 мГн и активное сопротивление равно нулю?",L04_p35|L04_p36_img0,L27_p18|L26_p43|L25_p76|L35_p44|L04_p42|L19_p52|L35_p37|L25_p47|L07_p17|L33_p69,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме и как это можно интерпретировать?,L23_p49_img0|L23_p49,L28_p55|L39_p77|L20_p5|L31_p1|L30_p41|L12_p16|L02_p0|L10_p37|L04_p50|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены между собой в этой схеме?,L05_p21_img0|L05_p21,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L02_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Как соединены элементы в этой схеме?,L27_p22_img0|L27_p21,L28_p55|L39_p77|L20_p5|L31_p1|L10_p37|L30_p41|L12_p16|L02_p0|L26_p41|L18_p58,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L01_p43|L01_p43_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме и какое значение имеет ток i_{np}?,L43_p64|L43_p64_img1,L10_p37|L28_p55|L39_p74|L26_p41|L35_p37|L30_p41|L13_p37|L20_p5|L29_p65|L25_p44,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L14_p55_img2|L14_p55,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие элементы включены в обмотки электрической цепи?,L10_p32,L32_p99|L01_p0|L02_p0|L21_p33|L26_p41|L01_p2|L10_p0|L32_p28|L10_p24|L12_p44,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L02_p55_img1|L02_p55,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие токи в системе симметричной фазной нагрузки равны?,L16_p25,L20_p73|L19_p18|L20_p63|L18_p30|L09_p23|L09_p6|L42_p22|L23_p79|L14_p81|L23_p44,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены между собой в этой схеме?,L36_p41|L36_p43_img0,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L02_p0,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,"Какой закон коммутации используется для объяснения того, что произойдет с током в цепи, если переставить два провода?",L25_p41,L24_p44|L24_p46|L24_p33|L24_p42|L24_p38|L26_p41|L25_p44|L24_p53|L39_p74|L32_p68,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие уравнения используются для описания электрических цепей в матричной форме?,L06_p21,L12_p44|L06_p0|L26_p21|L37_p59|L22_p45|L30_p23|L29_p18|L25_p44|L24_p5|L09_p2,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какие устройства используются для измерения симметричных составляющих тока?,L19_p17,L19_p18|L20_p63|L20_p73|L19_p55|L41_p63|L23_p79|L19_p56|L19_p0|L19_p37|L04_p109,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какой метод используется для линеаризации нелинейного уравнения в электротехнике?,L38_p15,L30_p23|L22_p45|L31_p45|L34_p0|L30_p11|L09_p28|L38_p62|L38_p0|L31_p29|L31_p35,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы связаны в этой схеме?,L36_p19_img40|L36_p19,L28_p55|L39_p77|L20_p5|L31_p1|L12_p16|L30_p41|L07_p32|L29_p43|L10_p37|L09_p37,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы соединены в этой схеме?,L25_p71|L25_p71_img1,L28_p55|L20_p5|L39_p77|L31_p1|L30_p41|L10_p37|L12_p16|L18_p58|L09_p5|L24_p74,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,image,Какие элементы изображены на графике и как они связаны?,L25_p62_img0|L25_p61,L36_p48|L20_p5|L31_p1|L35_p2|L29_p43|L28_p55|L29_p45|L30_p45|L27_p12|L09_p2,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,hybrid,"Какое значение переменной i будет иметь, если известно, что dψ/dt = 0 и R1i = E?",L38_p69_img0|L38_p68,L03_p8|L25_p23|L29_p39|L05_p66|L11_p6|L03_p16|L39_p74|L31_p70|L31_p54|L02_p45,0,-1,0.0,0.0,0.0,10,,
Hybrid: BGE + CLIP,hybrid,question,bge+clip,idx_text_user_bge.bin+idx_clip_openai.bin,text_linear+clip,text,Какая единица измерения используется для измерения магнитной индукции в электротехнике?,L32_p7,L35_p37|L26_p43|L25_p76|L04_p109|L32_p108|L32_p29|L32_p6|L32_p23|L32_p8|L25_p47,0,-1,0.0,0.0,0.0,10,,
